level_1_category,level_2_category,level_3_category,level_4_category,store_name,company_name,contact_name,tel,mail,address,customer_center,productUrl
ビューティー・コスメ,香水,,,韓国人気商品Kproduct,BJ International,,"=""+82-010-4338-0709""",,"110 Taebong-ro, Gwangju-si, Gyeonggi-do 106-2104",,https://www.qoo10.jp/g/1173526108
ビューティー・コスメ,香水,,,BIFY,BIFY,,"=""+82-010-8277-5279""",paiocs@naver.com,"38 Seolleung-ro 86-gil, Gangnam-gu, Seoul #7710 7F",,https://www.qoo10.jp/g/1157575094
ビューティー・コスメ,香水,,,ベルペリ,BAN Communication,Ban Eun Kyung,"=""+82-010-7567-9827""",ban@verre-peri.com,"14 Sagimakgol-ro 45beon-gil, Jungwon-gu, Seongnam-si, Gyeonggi-do B- B301",,https://www.qoo10.jp/g/1122311060
ビューティー・コスメ,香水,,,ATTATION公式ショップ,"ATTATION CO.,LTD.",ATTATION,"=""+82-010-9435-5385""",,Gyeonggi-do Gwacheon-si Gwacheondaero 7gil 26 SMART K B tower 302 ATTATION,,https://www.qoo10.jp/g/1071674678
ビューティー・コスメ,香水,,,ヨミランド,YOMILAND,,"=""+82-070-8064-2671""",skdud4058@naver.com,"323 Incheon tower-daero, Yeonsu-gu, Incheon Building A, 20th Floor, No. 2001-2006, A-327",,https://www.qoo10.jp/g/1189168499
ビューティー・コスメ,香水,,,LILICOCO,SNH,,"=""+82-010-5785-0113""",,"17 Seochangnam-ro, Namdong-gu, Incheon 1110-1801, 17, Seochangnam-ro",,https://www.qoo10.jp/g/1186000488
ビューティー・コスメ,香水,,,Arcanana,Platon Academy,,"=""+82-010-3970-3156""",kimbetter2468@naver.com,"50 Eogokgongdan 6-gil, Yangsan-si, Gyeongsangnam-do 3 stairs",,https://www.qoo10.jp/g/1158874775
ビューティー・コスメ,香水,,,K Wave Garden,Jsoforic,K Wave Garden,"=""+82-010-3206-4121""",kwavegarden@gmail.com,"59 Sangdo-ro 53-gil, Dongjak-gu, Seoul 11F",,https://www.qoo10.jp/g/1189952354
ビューティー・コスメ,香水,,,Costico Store,MLCCOMPANY,,"=""+82-010-7933-4672""",,"54 Taejeondong-ro, Gwangju-si, Gyeonggi-do 54Hillstate 5th District, 6th Complex, Building 1516, Apt. 103",,https://www.qoo10.jp/g/1189885449
ビューティー・コスメ,香水,,,KoreaMart24,MCL Company,,"=""+82-010-8330-1445""",,"11 Byeorugae-gil, Gwangju-si, Gyeonggi-do 1516-dong, Hillstate Taejeon, 54 Taejeondong-ro, Gwangju-si, Gyeonggi-do, Republic of Korea",,https://www.qoo10.jp/g/1189368867
ビューティー・コスメ,香水,,,K-Vibe Market,chaebak,chaebak,"=""+82-010-3387-9678""",bbakchu@gmail.com,"99, Obuja-ro, Deogyang-gu, Goyang-si, Gyeonggi-do, Republic of Korea 101-1902",,https://www.qoo10.jp/g/1189221789
ビューティー・コスメ,香水,,,hihaco,"hihaco CO.,LTD.",,"=""+82-010-9009-9764""",,"227 Hwanggeum-ro 23beon-gil, Yangchon-eup, Gimpo-si, Gyeonggi-do 227 Hmanggeum-ro 23beon-gil, Yangchon-eup, Gimpo-ai, Gyeonggi-do, Republic of Korea",,https://www.qoo10.jp/g/1188944112
ビューティー・コスメ,香水,,,Snow White Atelier,JH KOREA,Snow White Atelier,"=""+81-?) 03-?) 1234-?)""",,"441 Chaekhyanggi-ro, Paju-si, Gyeonggi-do Doong Moon",,https://www.qoo10.jp/g/1188584142
ビューティー・コスメ,香水,,,Eleanor,Daom Store,Lee Jiwon,"=""+82-010-6358-8197""",wong2021@naver.com,"57, Gusan-ro 5-gil, Gimhae-si, Gyeongsangnam-do, Republic of Korea 25th floor",,https://www.qoo10.jp/g/1185531859
ビューティー・コスメ,香水,,,K-Vibe一丁目,Jeung JinHeun,Jeung JinHeun,"=""+82-010-3497-4181""",,"36 Guryong-gil, Mapo-gu, Seoul International Logistic SuSek EC distribution center G1",,https://www.qoo10.jp/g/1184902543
ビューティー・コスメ,香水,,,4gac4gac,4gac4gac,EUNJOO LEE,"=""+82-010-6672-0095""",4gac4gac@naver.com,"60 Olympic-ro 78-gil, Gangdong-gu, Seoul 104-2813",,https://www.qoo10.jp/g/1184600788
ビューティー・コスメ,香水,,,Libele,JONGZZANG,,"=""+82-010-3596-6944""",,"182 Yangun-ro, Haeundae-gu, Busan 105-501",,https://www.qoo10.jp/g/1182830861
ビューティー・コスメ,香水,,,NandaK,Jeddk,KIM EUN SIM,"=""+81-?) 03-?) 1234-?)""",,"Busan Haeundae-gu Lotte Castle Marine Apartment 104-dong 2403, 29, Jungdong 2-ro 34beon-gil",,https://www.qoo10.jp/g/1182765773
ビューティー・コスメ,香水,,,cheongsapo,KETO,park jonghyun,"=""+81-?) 03-?) 1234-?)""",,"18 Jaeban-ro 112beon-gil, Haeundae-gu, Busan #102 KETO",,https://www.qoo10.jp/g/1181189603
ビューティー・コスメ,香水,,,MangoBeautyLAB,Shansha Global,,"=""+82-010-2954-8985""",siwansia4@gmail.com,"31-3 Sugok-ro 89beon-gil, Seowon-gu, Cheongju-si, Chungcheongbuk-do ,Room 202, 2nd Floor",,https://www.qoo10.jp/g/1174138409
ビューティー・コスメ,香水,,,ケートレンド,Ktrend,チェさん,"=""+82-010-3799-5301""",cjb1618318@gmail.com,"95 Dangsan-ro, Yeongdeungpo-gu, Seoul 105-1101","月~金: 午前 9時~午後 6時
土: 午前 9時~ 午後1時
日, 祝日: お休み",https://www.qoo10.jp/g/1173747292
ビューティー・コスメ,香水,,,ビューティライフ,TIMESALE,CHOI JEBONG,"=""+82-010-8300-5301""",cjb1618317@gmail.com,"95 Dangsan-ro, Yeongdeungpo-gu, Seoul 105-1101","月~金: 午前 9時~午後 6時
土: 午前 9時~ 午後1時
日, 祝日: お休み",https://www.qoo10.jp/g/1173604119
ビューティー・コスメ,香水,,,SeoulMuse,Santokini,,"=""+82-010-5211-8224""",,"29 Geumgok-ro 193beon-gil, Hwaseong-si, Gyeonggi-do Santokini",,https://www.qoo10.jp/g/1171630419
ビューティー・コスメ,香水,,,W SHOP,"WLINE CO.,LTD.",,"=""+82-010-8688-2888""",wline35@naver.com,"46 Eulji-ro 45-gil, Jung-gu, Seoul 402-ho",,https://www.qoo10.jp/g/1168032885
ビューティー・コスメ,香水,,,truvio,truvio,,"=""+82-010-5964-4984""",truvio4984@gmail.com,"110 Eutteum-ro, Deogyang-gu, Goyang-si, Gyeonggi-do Room 1114, Office Building, Hillstate Eco Deogeun",,https://www.qoo10.jp/g/1167994911
ビューティー・コスメ,香水,,,BOK,santokini,,"=""+82-010-7454-3450""",,"29 Geumgok-ro 193beon-gil, Hwaseong-si, Gyeonggi-do 29",,https://www.qoo10.jp/g/1166159079
ビューティー・コスメ,香水,,,KOREAHUB,"GDS CO.,LTD.",,"=""+82-010-8112-0920""",shorts.can01@gmail.com,"123 Seodal-ro, Dongjak-gu, Seoul 104-1903",,https://www.qoo10.jp/g/1158600738
ビューティー・コスメ,香水,,,7STREET,BUYING LAB,LEE DONGGWAN,"=""+82-000-0000-0000""",buyinglab77@gmail.com,"25 Misagangbyeonseo-ro, Hanam-si, Gyeonggi-do 10FL 113, Republic of Korea",,https://www.qoo10.jp/g/1158339290
ビューティー・コスメ,香水,,,GUGU,Keto,99mile,"=""+81-?) 03-?) 1234-?)""",,"18 Jaeban-ro 112beon-gil, Haeundae-gu, Busan 1F  #102",,https://www.qoo10.jp/g/1150038352
ビューティー・コスメ,香水,,,GlowMagic 猫,NEWSTARTRUN,NEWSTARTRUN,"=""+82-010-2350-1439""",exitaod0@naver.com,"17-5, Byeongjeomjungang-ro 155beon-gil, Hwaseong-si, Gyeonggi-do, Republic of Korea 204",,https://www.qoo10.jp/g/1141622867
ビューティー・コスメ,香水,,,82+ SHOP,"OCTAGLOBAL CO.,LTD.",,"=""+82-010-5211-8224""",,"29 Geumgok-ro 193beon-gil, Hwaseong-si, Gyeonggi-do Octaglobal Co., Ltd",,https://www.qoo10.jp/g/1139453029
ビューティー・コスメ,香水,,,koko cosmetic,"OCTAGLOBAL Co., Ltd",HEO YEONGJIN,"=""+82-010-9745-9811""",,"29 Geumgok-ro 193beon-gil, Hwaseong-si, Gyeonggi-do OCTAGLOBAL Co., Ltd",,https://www.qoo10.jp/g/1137089215
ビューティー・コスメ,香水,,,[公式] OMNICOS KOREA,NOAD CORP,カン,"=""+82-010-3851-7771""",daon201831@gmail.com,Gyeongsangnam-do Yangsan-si Busandaehak-ro 152 208ho,"平日：10:00－17:00
週末・休日：休み",https://www.qoo10.jp/g/1133737779
ビューティー・コスメ,香水,,,PLUSQ MARKET,"PLUSQ CO.,LTD.",PLUSQ,"=""+82-070-8872-4847""",trade@plusq.asia,"36 Arayuk-ro, Gimpo-si, Gyeonggi-do 102",,https://www.qoo10.jp/g/1130160405
ビューティー・コスメ,香水,,,hmipo,keto,Park JongHyun,"=""+82-010-6789-5969""",,"18 Jaeban-ro 112beon-gil, Haeundae-gu, Busan #102 KETO",,https://www.qoo10.jp/g/1129501499
レディースファッション,腕時計・アクセサリー,,,Yuki Beauty,Yuki Beauty,,"=""+82-010-4869-9154""",eorka01@gmail.com,"91 Gyeonnaeryang-ro, Yongnam-myeon, Tongyeong-si, Gyeongsangnam-do 203-703",,https://www.qoo10.jp/g/1189725229
レディースファッション,腕時計・アクセサリー,,,DalKom,THE FIN,THEFIN,"=""+82-010-9135-5285""",the_fin@naver.com,"468 Jungbu-daero, Giheung-gu, Yongin-si, Gyeonggi-do Giheung-ro 63",,https://www.qoo10.jp/g/1049016330
レディースファッション,腕時計・アクセサリー,,,CCNMADE / チェチャンナムメイド,KOR.G,ヤンンジン,"=""+82-070-8623-7587""",,"42 Dosan-daero 51-gil, Gangnam-gu, Seoul ccnmade",,https://www.qoo10.jp/g/1179449360
レディースファッション,腕時計・アクセサリー,,,NONENON 公式ショップ,NONE,nonenon,"=""+82-070-4922-4331""",info@bouclierofficial.com,"66 Techno 5-ro, Yuseong-gu, Daejeon Room 501",,https://www.qoo10.jp/g/775869139
レディースファッション,腕時計・アクセサリー,,,WiJewelry,W I,wijewelry,"=""+81-?) 03-?) 1234-?)""",,"21 Namdaemunsijang 4-gil, Jung-gu, Seoul #950, f2, e-lengddang",,https://www.qoo10.jp/g/1088768240
レディースファッション,腕時計・アクセサリー,,,hsintercs,HS International,KIM YONGSIK,"=""+82-010-6822-0023""",hsintercs@gmail.com,"57 Gwanak-daero 359beon-gil, Dongan-gu, Anyang-si, Gyeonggi-do 2F","quick contact
hsintercs@gmail.com",https://www.qoo10.jp/g/1010577524
レディースファッション,腕時計・アクセサリー,,,Grandjete,Grandjete,Cho Hyunju,"=""+82-010-4523-7932""",elliecho21@gmail.com,"Gyeonggi-do Deogyang-gu, Goyang-si 66, Hyanggi 5-ro, 304-1503",,https://www.qoo10.jp/g/1004996129
レディースファッション,腕時計・アクセサリー,,,helios,hm art,hm art,"=""+82-063-856-5540""",,"142-41, Sandangupyeong-gil, Nangsan-myeon, Iksan-si, Jeollabuk-do, Republic of Korea 313",,https://www.qoo10.jp/g/1084403039
レディースファッション,腕時計・アクセサリー,,,bomshop,チョンキュボム,,"=""+81-070-8549-5449""",jmmk5266@gmail.com,"16-12 Omongnae-gil, Gapyeong-gun, Gyeonggi-do mommos",,https://www.qoo10.jp/g/1133077669
レディースファッション,腕時計・アクセサリー,,,Trendmecca2025,"HYPER COMMERCE CO.,LTD.",,"=""+82-010-8434-0933""",,"73 Samwon-ro 3-gil, Deogyang-gu, Goyang-si, Gyeonggi-do 202ho",,https://www.qoo10.jp/g/1185569991
レディースファッション,腕時計・アクセサリー,,,Laurenco,Lauren&co,LaurenCo,"=""+82-10-6243-6398""",zia1025@gmail.com,"40 Yeouido-dong, Yeongdeungpo-gu, Seoul JANGMI APT B-1309",,https://www.qoo10.jp/g/995101696
レディースファッション,腕時計・アクセサリー,,,meltnfloat,meltnfloat,,"=""+82-010-4582-7664""",,"28 Gongneung-ro 59-gil, Nowon-gu, Seoul 5-102",,https://www.qoo10.jp/g/1135292253
レディースファッション,腕時計・アクセサリー,,,SENCOLLECTIVE,SUNCOLLECTIVE,JEON SE EUN,"=""+81-?) 03-?) 1234-?)""",,"Gyeonggi-do Bundang-gu, Seongnam-si 213-801 185, Naejeong-ro, Bundang-gu",,https://www.qoo10.jp/g/1021272779
レディースファッション,腕時計・アクセサリー,,,ourhope,OURHOPE,OURHOPE,"=""+81-?) 03-?) 1234-?)""",,"66 Dasan-ro 29-gil, Jung-gu, Seoul 4F",,https://www.qoo10.jp/g/1087175890
レディースファッション,腕時計・アクセサリー,,,verte official,JSVIBES,JEONGSOOMIN,"=""+82-010-9013-4986""",jsvibes.official@gmail.com,"29 Seongji 3-gil, Mapo-gu, Seoul 2F",MON~FRI: 09:00~18:00,https://www.qoo10.jp/g/991607262
レディースファッション,腕時計・アクセサリー,,,RAID,LEVEL7,LEE,,level7_help@hotmail.com,,,https://www.qoo10.jp/g/1158761346
レディースファッション,腕時計・アクセサリー,,,woopick,woopickorea,パク·サンウ,"=""+82-010-8334-5259""",woopickorea@gmail.com,"Misagangbyeonseo-ro 16, Hanam-si, Gyeonggi-do, Republic of Korea F813(Factory)",,https://www.qoo10.jp/g/1102708495
レディースファッション,腕時計・アクセサリー,,,ZIP,Sun Woo Jung,Sun Woo Jung,"=""+81-?) 03-?) 1234-?)""",,"Gyeongsangnam-do Yangsan-si Mulgeum-ro 160 Yangwoo Naeanae Apartment No. 203, 2402",,https://www.qoo10.jp/g/1161810946
レディースファッション,腕時計・アクセサリー,,,KOREA MALL1,dondomipeulrin,DO,"=""+82-010-8373-8431""",ejsejalvmffls@gmail.com,"123 Seodal-ro, Dongjak-gu, Seoul 104-1903",,https://www.qoo10.jp/g/1119757792
レディースファッション,腕時計・アクセサリー,,,SALTYSUGAR,LEEVENING,SALTYSUGAR,"=""+82-010-7585-0743""",saltysugarhelp@naver.com,"17, Seoni-ro, Danwon-gu, Ansan-si, Gyeonggi-do, Republic of Korea .",,https://www.qoo10.jp/g/1036058709
レディースファッション,腕時計・アクセサリー,,,Dazzle,GRAY,Dazzle,"=""+82-010-5755-1436""",dazzlegray21@gmail.com,"410, Wangsimni-ro, Seongdong-gu, Soeul 126-502 Centras",,https://www.qoo10.jp/g/859352452
レディースファッション,腕時計・アクセサリー,,,Grace Kelly_JP,gracekelly,gracekelly,"=""+82-070-8934-1072""",gkelly@cafe24mail.com,"635 Tongil-ro, Eunpyeong-gu, Seoul, Republic of Korea 35-21 Mecca building 203","Monday to Friday
at 9 a.m. to 5 p.m.",https://www.qoo10.jp/g/1189556129
レディースファッション,腕時計・アクセサリー,,,Dewtique,awesomeday,,"=""+82-010-4001-1424""",,"137 Majang-ro, Seongdong-gu, Seoul 137, 401-207",,https://www.qoo10.jp/g/1183899084
レディースファッション,腕時計・アクセサリー,,,haniel,JUNG HANA,,"=""+82-010-4449-3834""",,"30-23 Dongtansunhwan-daero 10-gil, Hwaseong-si, Gyeonggi-do 3502 - 1106",,https://www.qoo10.jp/g/1181268353
レディースファッション,腕時計・アクセサリー,,,greymine,greymine,,"=""+82-010-8285-0390""",zkx1@naver.com,"21 Jong-ro 44-gil, Jongno-gu, Seoul Graymine, 9F 902, Shelton Building",,https://www.qoo10.jp/g/1178722356
レディースファッション,腕時計・アクセサリー,,,明洞直送,TIMESALE,,"=""+82-010-5080-5301""",cjb1618312@gmail.com,"Seoul Yeongdeungpo-gu, Dangsan-ro, 95 105-1101","月~金: 午前 9時~午後 6時
土: 午前 9時~ 午後1時
日, 祝日: お休み",https://www.qoo10.jp/g/1176355129
レディースファッション,腕時計・アクセサリー,,,silueta(シルエタ),SILUETA,ハンソンイ,"=""+82-010-9978-5840""",silueta25@naver.com,"20 Yonghae-ro, Seo-gu, Incheon 106-1403","営業時間：10時~17時（定休日：土・日・祝日）
※電話での対応は休止しておりす。",https://www.qoo10.jp/g/1175704700
レディースファッション,腕時計・アクセサリー,,,PAIGEFLYNN,"IRECOMPANY CO.,LTD.",paigeflynn,"=""+82-070-8016-6709""",cs@unimas.global,"424 Cheonho-daero, Seongdong-gu, Seoul 3F, irecompany","月~金:午前10時~午後6時
週末、祝日:休業",https://www.qoo10.jp/g/1164402683
レディースファッション,腕時計・アクセサリー,,,COMODANA,HESTIA COMPANY,HESTIA COMPANY,"=""+82-070-8846-3377""",,"2728 Nambusunhwan-ro, Gangnam-gu, Seoul 3F, #324",,https://www.qoo10.jp/g/1151605892
レディースファッション,腕時計・アクセサリー,,,PIX Global (EDEN Shopping),PIX Global,Kevin Jang,"=""+82-010-4719-0487""",,"8-16 Baekjegobun-ro 7-gil, Songpa-gu, Seoul B1-27",,https://www.qoo10.jp/g/1147901519
レディースファッション,腕時計・アクセサリー,,,FeFe Fancy,Transeller,horizon international,"=""+82-051-927-0046""",bluekey0821@naver.com,"9 Jeonggwan 2-ro, Gijang-gun, Busan 214 #B103",,https://www.qoo10.jp/g/1100770799
レディースファッション,腕時計・アクセサリー,,,リビング·ポポ,LIVINGPOPO,Jaejoon Lee,"=""+81-?) 03-?) 1234-?)""",,"B-702, 86 Dolma-ro, Bundang-gu, Seongnam-si , Gyeonggi-do.",,https://www.qoo10.jp/g/1091536823
レディースファッション,腕時計・アクセサリー,,,eyego,UCL NETWORKS,AIKA,"=""+82-010-3898-5946""",,"27 Guil-ro 10-gil, Guro-gu, Seoul SK HUB SOO B-1417",,https://www.qoo10.jp/g/1090347088
ビューティー・コスメ,メイク小物,,,shupong,"RAFFICA CO.,LTD.",raffica,"=""+82-010-4624-8608""",raffica@naver.com,"7 Teheran-ro 37-gil, Gangnam-gu, Seoul 8F",,https://www.qoo10.jp/g/1173917660
ビューティー・コスメ,メイク小物,,,WAKEMAKE Official,CJ Olive Young,CJ Olive Young,"=""+81-050-6868-2266""",oy_cs@vectorcom.co.kr,東京都文京区小石川 2-24-7 名古屋ビル1F,,https://www.qoo10.jp/g/1048694474
ビューティー・コスメ,メイク小物,,,247GOODLUCK,OVERSEAS TRADE,Kim Jinhwan,"=""+81-?) 03-?) 1234-?)""",,"122-20 Sangdong-ro, Gimhae-si, Gyeongsangnam-do 1073-20",,https://www.qoo10.jp/g/1182595537
ビューティー・コスメ,メイク小物,,,OOTD BEAUTY 公式,"ART AND DESIGN INTERNATIONAL CO.,LTD.",Hellen Choo,"=""+82-010-5097-5708""",ootdbeautyjp@gmail.com,"560 Gangnam-daero, Gangnam-gu, Seoul 4F",,https://www.qoo10.jp/g/1073532680
ビューティー・コスメ,メイク小物,,,Anua Qoo10 公式,THE FOUNDERS INC.,anua,"=""+81-070-8926-4053""",cs@anuashop.jp,"521 Teheran-ro, Gangnam-gu, Seoul 8F, 10F",,https://www.qoo10.jp/g/1160794874
ビューティー・コスメ,メイク小物,,,NEEDLY 公式ショップ,NaturalendoTech,NEEDLY,"=""+82-010-6675-0409""",needlyofficial@gmail.com,"255 Pangyo-ro, Bundang-gu, Seongnam-si, Gyeonggi-do 3F, Building A, Cs Tower",,https://www.qoo10.jp/g/1171255933
ビューティー・コスメ,メイク小物,,,isntree(イズエンツリー)公式,"ISNTREE CO.,LTD.",ISNTREE,"=""+82-070-5147-6169""",sychoi@isntree.com,"20 Eonju-ro 133-gil, Gangnam-gu, Seoul ISNTREE",,https://www.qoo10.jp/g/1046538808
ビューティー・コスメ,メイク小物,,,THE TOOL LAB,"TTL Co.,Ltd.",THE TOOL LAB,"=""+82-02-6212-2092""",rina@thetoollab.co.kr,"48, Ttukseom-ro 17ga-gil, Seongdong-gu, Seoul, Republic of Korea 1005","月~金：午前9時~午後6時
土：午前9時~午後1時
日、定休日：休業",https://www.qoo10.jp/g/1023948148
ビューティー・コスメ,メイク小物,,,DOER,A.L.K,threechic,"=""+82-010-8314-3813""",threechicness@gmail.com,South Korea Seoul,月~金：午前10時~午後6時 土、日、休日：休務,https://www.qoo10.jp/g/739201775
ビューティー・コスメ,メイク小物,,,ソニ,THE AMANTE,☐☐,"=""+82-010-6780-0654""",the_amante@naver.com,"647 Jungang-ro, Deogyang-gu, Goyang-si, Gyeonggi-do 601","月~金:午前9時~午後6時です
土:午前9時~午後1時です
日曜、祝日:お休みです",https://www.qoo10.jp/g/1184606419
ビューティー・コスメ,メイク小物,,,espoir-OfficialJapan,ESPOIR CORPORATION,espoir,"=""+82-010-3457-0813""",dladmstoa@espoir.com,"100, Hangang-daero, Yongsan-gu, Seoul, Republic of Korea Amorepacific","月~金曜日: 午前10時~午後5時
土日祝日:休業",https://www.qoo10.jp/g/1008958619
ビューティー・コスメ,メイク小物,,,FATION｜パティオンQoo10公式,"DONG A PHARMACEUTICAL CO.,LTD.",東亜製薬,"=""+82-010-2129-3036""",,"311 Dosan-daero, Gangnam-gu, Seoul 7F",,https://www.qoo10.jp/g/1107431676
ビューティー・コスメ,メイク小物,,,Luna Beauty,パパコスメティック,パパコスメティック,"=""+82-010-4629-6861""",vinenet315@gmail.com,"61 Gimpo-daero 1517beon-gil, Gimpo-si, Gyeonggi-do First floor","月~金:午前9時~午後6時
土:午前9時~午後1時
日、祝日:休み",https://www.qoo10.jp/g/1188336008
ビューティー・コスメ,メイク小物,,,SWC cosmetics,SW GLOBAL COMESTICS,SWC,"=""+82-010-4040-0029""",alieen11@naver.com,"49 Dongil-ro 243-gil, Nowon-gu, Seoul F2",,https://www.qoo10.jp/g/1094154452
ビューティー・コスメ,メイク小物,,,TheShopKorea,"CORAL CO.,LTD.",Coral(The Shop),"=""+82-070-4143-0120""",coral-2016cs@naver.com,"119 Pyeongni-gil, Gyeyang-gu, Incheon 1F","Opening Hours
Mon~Fri : 9:00 AM-16:00 PM",https://www.qoo10.jp/g/788831345
ビューティー・コスメ,メイク小物,,,hwaii,hwaii,hwaii,"=""+82-010-4040-0029""",won6336@naver.com,"49 Dongil-ro 243-gil, Nowon-gu, Seoul F2 Hwaii Co., Ltd (SWC)","月~金 : 午前9時~午後6時
土、日、祝日:休み",https://www.qoo10.jp/g/1139530832
ビューティー・コスメ,メイク小物,,,medicube(メディキューブ)公式,"APR Co., Ltd.",APR JAPAN,"=""+81-800-100-2273""",qoo10_me@apr-in.com,東京都渋谷区神宮前 6-28-9 東武ビル 6F,月～金: 9時～17時　土日祝日: お休み,https://www.qoo10.jp/g/999306024
ビューティー・コスメ,メイク小物,,,LUNA(ルナ) 公式 ショップ,"Aekyung Ind. Co.,Ltd.","Aekyung Ind. Co.,Ltd.","=""+82-010-5845-9540""",nanhye.park@aekyung.kr,"188 Yanghwa-ro, Mapo-gu, Seoul 10F~13F, 2F (Aekyung Tower)",,https://www.qoo10.jp/g/1073754778
ビューティー・コスメ,メイク小物,,,ダーマファーム公式,dermafirm.inc,dermafirm.inc,"=""+82-070-7542-6782""",dermafirmjapan@gmail.com,"41-28 Eunma-gil, Ilsandong-gu, Goyang-si, Gyeonggi-do GA-dong","月~金：午前9時~午後5時
土、 日、定休日：休務",https://www.qoo10.jp/g/1019216117
ビューティー・コスメ,メイク小物,,,Luminomarket,luminomarket,junehyuklim,"=""+82-010-5901-4448""",lumino.helpyou@gmail.com,"7, Baekkot-gil, Uijeongbu-si, Gyeonggi-do, Republic of Korea 929ho",,https://www.qoo10.jp/g/1187907433
ビューティー・コスメ,メイク小物,,,NACIFIC 公式ショップ,"THE SKINFACTORY CO., LTD.",NACIFIC,"=""+82-010-3603-7959""",b2c@abillkorea.com,"298 Beotkkot-ro, Geumcheon-gu, Seoul 1106",,https://www.qoo10.jp/g/809829251
ビューティー・コスメ,メイク小物,,,ISOI 公式ショップ,"JAYEONIN CO.,LTD.",JAYEONIN,"=""+82-02-6917-7376""",isoiglobalteam@gmail.com,"21 Eonju-ro 133-gil, Gangnam-gu, Seoul ISOI Building",,https://www.qoo10.jp/g/990006375
ビューティー・コスメ,メイク小物,,,MEWA,MIN JEONGIN,,"=""+82-010-3971-3530""",daniel0327@naver.com,"149 Dongpyeong-ro, Busanjin-gu, Busan 103dong 1501ho",,https://www.qoo10.jp/g/1188202306
ビューティー・コスメ,メイク小物,,,nauet（ノエット）公式,"magnif CO.,LTD.",nauet,"=""+82-02-2135-9034""",nauet_global@magnifkorea.com,"226 Bongeunsa-ro, Gangnam-gu, Seoul 6",午前8:30~午後4:30 (*土日韓国祝日除く),https://www.qoo10.jp/g/1189534868
ビューティー・コスメ,メイク小物,,,PLUS82,Trade across the seas,,"=""+82-010-2628-4772""",,"133 Myeongjigukje 7-ro, Gangseo-gu, Busan 106-202,110",,https://www.qoo10.jp/g/1182598836
ビューティー・コスメ,メイク小物,,,DreamWish,trade across the sea,,"=""+82-010-7378-1418""",,"133 Myeongjigukje 7-ro, Gangseo-gu, Busan 110",,https://www.qoo10.jp/g/1182596768
ビューティー・コスメ,メイク小物,,,meaning 公式,"BIGMOUNT CO.,LTD.",,"=""+82-010-2204-0853""",,"602 Yeongdong-daero, Gangnam-gu, Seoul K196, 602, Yeongdong-daero, Gangnam-gu, Seoul, KOREA",,https://www.qoo10.jp/g/1178179413
ビューティー・コスメ,メイク小物,,,corkshop,NewToday,Bongkyun Lim,"=""+82-02-878-0140""",dolliocork@gmail.com,"73 Gwanak-ro 11-gil, Gwanak-gu, Seoul 6F. 604","月~金：午前9時~午後6時
土：午前9時~午後1時
日、定休日：休務",https://www.qoo10.jp/g/1124032568
ビューティー・コスメ,メイク小物,,,jelly cosme,"NEURU CO.,LTD.",neuru,"=""+82-010-9978-0310""",cosme.neuru@gmail.com,"117 Hwanggeum-ro, Gimpo-si, Gyeonggi-do MECAZONE 514",,https://www.qoo10.jp/g/1136136216
ビューティー・コスメ,メイク小物,,,PICCASSO OFFICIAL,ipiccasso co LTD,PICCASSO,"=""+82-010-4115-2917""",seongsu@piccasso.co.kr,"10 Samseong-ro 148-gil, Gangnam-gu, Seoul 2F SOSAN PACIFIC Co LTD, ipiccasso co LTD",年中無休,https://www.qoo10.jp/g/1098691885
ビューティー・コスメ,メイク小物,,,VT(ブイティー)Qoo10公式ショップ,VT COSMETICS Inc.,VT COSMETICS,"=""+82-070-8824-0805""",ehkim@vt-cosmetics.com,"542 Yeoksam-ro, Gangnam-gu, Seoul 1F",,https://www.qoo10.jp/g/812746340
ビューティー・コスメ,メイク小物,,,【fwee】フィー韓国公式ショップ,BENOW INC.,Benow,"=""+81-050-5539-2740""",fwee_jp@benow.co.kr,"411 Seocho-daero, Seocho-gu, Seoul , benow Inc (4F), GT Tower",,https://www.qoo10.jp/g/1132855672
ビューティー・コスメ,メイク小物,,,ABOUT TONE Official_JP,"BBIA CO., LTD.",SKY007,"=""+82-070-5129-8015""",,"165 Convensia-daero, Yeonsu-gu, Incheon 32F SKY007","平日: 午前 10時~午後 5時
週末, 祝日: 休み",https://www.qoo10.jp/g/1079803508
ビューティー・コスメ,メイク小物,,,Hyangmi Mart,HYANGMI MARKET,,"=""+82-010-5676-7645""",,"461 Cheonggyecheon-ro, Dongdaemun-gu, Seoul Unit 1001",,https://www.qoo10.jp/g/1188464915
ビューティー・コスメ,メイク小物,,,Eunively,yeongaeun,,"=""+82-010-5914-3762""",yeongaeun@naver.com,"470 Jingeononam-ro, Onam-eup, Namyangju-si, Gyeonggi-do, Republic of Korea .",,https://www.qoo10.jp/g/1161627847
ビューティー・コスメ,メイク小物,,,🌹RoseRoseShop：Qoo10公式,"TOM CO., LTD.",RoseRoseShop,"=""+82-070-4190-4144""",rrsqoo10@gmail.com,"103 Doraeul-ro, Deogyang-gu, Goyang-si, Gyeonggi-do 7F, Daeyoung Plaza",09:00~17:00(土・日韓国祝日除く)お電話では対応しておりません。MyQoo10にてお問合せください。,https://www.qoo10.jp/g/671865393
